0.01, 0.0, 0.6465663473493535, 0.38800958819046233
0.05, 0.0, 0.6688135176131835, 0.4900819096495833
0.1, 0.0, 0.698155884373625, 0.5112773416161277
0.2, 0.0, 0.6612145961749373, 0.42670227350897494
0.3, 0.0, 0.6819175096367527, 0.42735662747178477
0.4, 0.0, 0.6958853299660831, 0.4562611787652746
0.5, 0, 0.6843355605965956, 0.4917536389474266
1, 0, 0.6807321185169152, 0.4594974236350479
1.5, 0, 0.6893812670736601, 0.4895506071914471
2, 0, 0.6676821959541174, 0.47203996249549746
2.5, 0, 0.7044958385521052, 0.48071982342199776
4, 0, 0.662157489656376, 0.4612353339512464
8, 0, 0.6522680983674974, 0.41647923764142264
16, 0, 0.6710246058037, 0.4425733277563546
0.01, 0.01, 0.4304055782803364, 0.1879487466146317
0.05, 0.01, 0.6192393992085716, 0.4443946002128378
0.1, 0.01, 0.6780910674998527, 0.413625278256727
0.2, 0.01, 0.6666167457605546, 0.45891166248621956
0.3, 0.01, 0.6586530608750406, 0.4313883380582722
0.4, 0.01, 0.6817685733192129, 0.4871300777112928
0.5, 0.01, 0.6722473500523334, 0.431653352100352
1, 0.01, 0.6569083613915037, 0.41540950017363165
1.5, 0.01, 0.668710581286149, 0.46101012349355325
2, 0.01, 0.6889133334061948, 0.4535926691147464
2.5, 0.01, 0.686755065810931, 0.4723917397332675
4, 0.01, 0.6989795449640789, 0.5149586424263317
8, 0.01, 0.6687921094420568, 0.4878341885309957
16, 0.01, 0.7010812909724226, 0.4840270953457363
0.01, 0.02, 0.5557084851920931, 0.2956313755213657
0.05, 0.02, 0.6334493805460316, 0.4324707836187763
0.1, 0.02, 0.6643796352616836, 0.46226174507707446
0.2, 0.02, 0.6424369719004844, 0.4562107495351029
0.3, 0.02, 0.6513414841443959, 0.4247870150255702
0.4, 0.02, 0.6336449507168698, 0.43446572042061093
0.5, 0.02, 0.6592216582180527, 0.4321274453918691
1, 0.02, 0.6861292356276839, 0.5170236007277064
1.5, 0.02, 0.6708975433536978, 0.4759889679240864
2, 0.02, 0.6786981930508288, 0.45746674249691766
2.5, 0.02, 0.6764209175794295, 0.4901464700230722
4, 0.02, 0.6698223254903206, 0.4903965200039506
8, 0.02, 0.68382142499311, 0.4602681664972108
16, 0.02, 0.6918777603033954, 0.470538633501442
0.01, 0.05, 0.5071440774383865, 0.18209282876015867
0.05, 0.05, 0.6297077062026142, 0.41445777816582446
0.1, 0.05, 0.6471004758983819, 0.4504839688371496
0.2, 0.05, 0.6564125969052493, 0.44589607703733386
0.3, 0.05, 0.6654963104671703, 0.42612468373188317
0.4, 0.05, 0.6423343268806306, 0.4275819309396624
0.5, 0.05, 0.6423343268806306, 0.4473187662996831
1, 0.05, 0.7052482129918272, 0.4645302257438888
1.5, 0.05, 0.6923820334297677, 0.4800778675413632
2, 0.05, 0.6698690784002459, 0.45156343722826925
2.5, 0.05, 0.6742174626931574, 0.45198297215174216
4, 0.05, 0.7064020627566225, 0.49757353314690905
8, 0.05, 0.6841607917577296, 0.4860841769515728
16, 0.05, 0.6883679593949791, 0.46024221560356454
0.01, 0.1, 0.5808635636543936, 0.3005515722053178
