----------------------
0.1, 0, 0.5199780930587091
0.5, 0, 0.5697586238400568
1, 0, 0.5763550070322726
1.5, 0, 0.5554534945312029
2, 0, 0.5656299249544315
2.5, 0, 0.5982024033593536
4, 0, 0.5802115727676238
8, 0, 0.6145090115916992
16, 0, 0.6110099124724666
0.1, 0.01, 0.4714908297808148
0.5, 0.01, 0.5485748131198631
1, 0.01, 0.5452289226948694
1.5, 0.01, 0.5806097376878891
2, 0.01, 0.5734626884531471
2.5, 0.01, 0.5870666889666024
4, 0.01, 0.6008802198421819
8, 0.01, 0.6099383742001767
16, 0.01, 0.6003708364206326
0.1, 0.02, 0.4412538721794333
0.5, 0.02, 0.542096485710419
1, 0.02, 0.561925535074715
1.5, 0.02, 0.5662566094908076
2, 0.02, 0.5811834914308739
2.5, 0.02, 0.598399780964008
4, 0.02, 0.6035763633939624
8, 0.02, 0.6181318252317978
16, 0.02, 0.6007479124389271
0.1, 0.05, 0.4539123326749539
0.5, 0.05, 0.5460026116004192
1, 0.05, 0.5872661892530798
1.5, 0.05, 0.5787847000755957
2, 0.05, 0.5835154507654745
2.5, 0.05, 0.5619902677186348
4, 0.05, 0.5865290494548298
8, 0.05, 0.6021304599139716
16, 0.05, 0.5953053618056249
0.1, 0.1, 0.41564287739630484
0.5, 0.1, 0.5387897880881274
1, 0.1, 0.5831420657974379
1.5, 0.1, 0.5828389336056745
2, 0.1, 0.5628111046448682
2.5, 0.1, 0.5723999339598681
4, 0.1, 0.6007177429583728
8, 0.1, 0.5986387393110735
16, 0.1, 0.5927853813581813
0.1, 0.2, 0.4035290917649922
0.5, 0.2, 0.5283222745986516
1, 0.2, 0.5729280486210012
1.5, 0.2, 0.5650704232169006
2, 0.2, 0.5778454936939783
2.5, 0.2, 0.5922629705634954
4, 0.2, 0.609161161105983
8, 0.2, 0.6063258291210027
16, 0.2, 0.6042114168277427
0.1, 0.4, 0.42756265291072393
0.5, 0.4, 0.523122376075332
1, 0.4, 0.5541394776803855
1.5, 0.4, 0.5664775790987455
2, 0.4, 0.5743379249775596
2.5, 0.4, 0.5693596569870093
4, 0.4, 0.5851419241336524
8, 0.4, 0.6075800549882672
0.1, 0.5, 0.42502307730506794
0.5, 0.5, 0.5213563506175968
1, 0.5, 0.5483680149600236
1.5, 0.5, 0.5599891710515721
2, 0.5, 0.5819605921239248
2.5, 0.5, 0.569018397445244
4, 0.5, 0.5739075918332281
8, 0.5, 0.6123726633354727
0.1, 1, 0.4475166624606564
0.5, 1, 0.535518851958704
1, 1, 0.5436696450833302
1.5, 1, 0.5590897701199197
2, 1, 0.5422281153430587
2.5, 1, 0.5813347052791935
4, 1, 0.5764178498994792
8, 1, 0.581794916258494
16, 0.2, 0.6042114168277427
16, 0.4, 0.5892738209358981
