0,1,63.006
0,2,73.121
0,3,72.543
0,4,73.121
0,5,73.988
0,6,72.832
0,7,74.277
0,8,74.277
0,9,74.566
0,10,74.855
0,11,72.832
0,12,73.699
0,13,73.988
0,14,74.277
0,15,74.277
0,16,74.277
0,17,74.277
0,18,74.277
0,19,74.855
0,20,74.566
0,21,75.145
0,22,75.434
0,23,75.145
1,1,72.254
1,2,70.809
1,3,71.098
1,4,74.277
1,5,71.965
1,6,74.566
1,7,75.145
1,8,74.855
1,9,75.145
1,10,74.277
1,11,73.410
1,12,73.988
1,13,73.988
1,14,73.988
1,15,73.988
2,1,68.497
2,2,60.983
2,3,67.919
2,4,71.965
2,5,73.121
2,6,72.543
2,7,70.520
2,8,73.121
2,9,73.121
2,10,73.121
2,11,73.410
2,12,73.121
2,13,73.121
2,14,73.121
2,15,72.832
2,16,73.699
2,17,73.699
2,18,73.699
