0,1,61.272
0,2,73.410
0,3,74.566
0,4,74.566
0,5,73.988
0,6,76.012
0,7,76.012
0,8,75.434
0,9,74.566
0,10,74.566
0,11,74.855
0,12,74.855
0,13,74.855
0,14,74.855
0,15,74.855
0,16,74.855
0,17,74.855
0,18,74.855
0,19,75.145
0,20,75.145
0,21,75.145
0,22,75.145
0,23,75.145
0,24,75.145
0,25,75.145
0,26,75.145
0,27,75.145
0,28,75.145
0,29,74.855
0,30,74.855
1,1,77.168
1,2,73.988
1,3,74.855
1,4,75.145
1,5,74.855
1,6,73.410
1,7,74.277
1,8,75.723
1,9,75.434
1,10,75.145
1,11,75.145
1,12,75.145
1,13,75.434
1,14,75.145
1,15,74.855
1,16,74.855
1,17,74.855
1,18,74.855
1,19,75.145
1,20,75.145
1,21,75.145
1,22,75.145
1,23,75.434
1,24,75.434
1,25,75.434
1,26,75.434
1,27,75.723
1,28,76.590
1,29,76.301
1,30,76.301
2,1,73.121
2,2,63.873
2,3,67.341
2,4,75.723
2,5,75.723
2,6,74.855
2,7,74.277
2,8,73.988
2,9,74.277
2,10,74.566
2,11,73.988
2,12,74.277
2,13,73.699
2,14,73.988
2,15,73.988
2,16,73.988
2,17,73.988
2,18,73.988
2,19,73.988
2,20,73.988
2,21,73.988
2,22,73.988
2,23,73.988
2,24,73.988
2,25,73.988
2,26,73.988
2,27,74.277
2,28,74.277
2,29,74.277
2,30,73.988
