0,1,69.364
0,2,69.942
0,3,76.012
0,4,71.676
0,5,75.145
0,6,74.277
0,7,72.254
0,8,71.965
0,9,70.809
0,10,74.277
0,11,71.676
0,12,69.075
0,13,69.075
0,14,69.653
0,15,69.653
0,16,69.653
0,17,69.942
0,18,69.942
0,19,70.520
0,20,70.231
0,21,70.231
0,22,70.520
0,23,70.809
0,24,71.098
0,25,71.387
0,26,71.676
0,27,71.098
0,28,71.098
0,29,71.098
0,30,71.098
1,1,75.723
1,2,72.543
1,3,76.301
1,4,77.457
1,5,78.324
1,6,74.277
1,7,75.434
1,8,74.277
1,9,73.988
1,10,76.012
1,11,75.723
1,12,74.566
1,13,74.855
1,14,75.145
1,15,75.145
1,16,75.145
1,17,75.145
1,18,75.145
1,19,75.145
1,20,75.145
1,21,74.855
1,22,74.566
1,23,74.566
1,24,74.566
1,25,74.566
1,26,74.566
1,27,74.566
1,28,74.855
1,29,75.145
1,30,75.145
2,1,69.364
2,2,59.827
2,3,69.075
2,4,69.653
2,5,71.098
2,6,74.277
2,7,72.832
2,8,72.543
2,9,72.832
2,10,73.121
2,11,72.832
2,12,72.832
2,13,72.832
2,14,73.121
2,15,72.832
2,16,72.832
2,17,72.543
2,18,72.832
2,19,72.832
2,20,73.121
2,21,73.699
2,22,72.543
2,23,72.543
2,24,72.254
2,25,72.543
2,26,72.254
2,27,72.543
2,28,72.543
2,29,71.965
2,30,72.543
