0,1,58.960
0,2,72.832
0,3,72.543
0,4,75.434
0,5,74.566
0,6,73.699
0,7,71.098
0,8,73.988
0,9,70.520
0,10,73.410
0,11,73.121
0,12,72.832
0,13,72.832
0,14,72.832
0,15,73.121
0,16,73.121
0,17,73.121
0,18,73.121
0,19,73.121
0,20,73.121
0,21,73.699
1,1,75.145
1,2,67.630
1,3,72.543
1,4,72.254
1,5,73.699
1,6,73.410
1,7,73.410
1,8,71.098
1,9,72.254
1,10,72.254
1,11,71.965
1,12,71.965
1,13,71.676
1,14,71.965
1,15,72.254
1,16,72.543
1,17,73.121
2,1,72.543
2,2,60.694
2,3,67.630
2,4,66.474
2,5,69.942
2,6,73.410
2,7,74.566
2,8,74.277
2,9,76.012
2,10,76.301
2,11,76.012
2,12,76.012
2,13,76.301
2,14,76.301
2,15,76.301
2,16,76.301
2,17,76.590
2,18,76.012
2,19,76.012
