0,1,55.780
0,2,75.145
0,3,71.098
0,4,72.254
0,5,72.254
0,6,71.965
0,7,70.809
0,8,74.566
0,9,71.387
0,10,73.410
0,11,74.277
0,12,72.254
0,13,73.410
0,14,73.410
0,15,73.121
0,16,73.410
0,17,73.410
0,18,73.410
0,19,73.121
0,20,73.121
0,21,73.121
0,22,73.121
0,23,74.566
0,24,74.566
0,25,73.699
0,26,75.434
0,27,74.855
0,28,74.855
1,1,75.145
1,2,67.341
1,3,74.277
1,4,74.566
1,5,73.410
1,6,72.832
1,7,72.543
1,8,72.543
1,9,72.832
1,10,72.543
1,11,72.543
1,12,73.121
1,13,72.832
1,14,72.543
1,15,72.832
1,16,72.832
1,17,72.832
1,18,72.832
1,19,72.832
1,20,72.832
1,21,72.832
2,1,75.434
2,2,64.740
2,3,69.364
2,4,71.965
2,5,70.231
2,6,69.364
2,7,73.699
2,8,72.543
2,9,75.723
2,10,73.988
2,11,74.855
2,12,70.809
2,13,74.566
2,14,75.434
2,15,74.855
