-----------------------
Val = 1.0, host3

0, [0.7124864541411986, 0.7023308979006704, 0.7179558717808213, 0.6951434273889116, 0.6892817633938042], 0.7034396829210813
0.01, [0.6976786140859742, 0.7165399292601702, 0.7107868368555872, 0.707105669094968, 0.6882382187826463], 0.7040698536158692
0.05, [0.6854623447703124, 0.6824144149044289, 0.7128440787853244, 0.6917146863042352, 0.7002466889104881], 0.6945364427349578
0.1, [0.6937815278268311, 0.7001273725518651, 0.717724142302697, 0.6927283777836889, 0.7052639315963527], 0.701925070412287
0.2, [0.7028104860706478, 0.6935566797185009, 0.6989355454175943, 0.7163678477994021, 0.6819017766914314], 0.6987144671395153
0.5, [0.7085478668675337, 0.6969748131516159, 0.7165586228163927, 0.6747751928468331, 0.6705039519673289], 0.6934720895299409
1.0,
0, [0.6061143425220535, 0.5809844724801968, 0.6050053057321338, 0.5933925347141054, 0.6030163828605943], 0.5977026076618168
0.01, [0.6194191591383209, 0.6172968748494164, 0.6380066046451455, 0.5840054717934234, 0.5898278835657262], 0.6097111987984064
0.05, [0.5887184571610775, 0.5730791956065161, 0.6476486461442988, 0.6092326205252006, 0.5908212757652268], 0.601900039040464
0.1, [0.5884963628452764, 0.5997771367678675, 0.6360864525660985, 0.6018096035106582, 0.5886871523119536], 0.6029713416003708
0.2, [0.606167609204253, 0.5832100202026307, 0.6114917550003538, 0.592794919596581, 0.565606489015837], 0.5918541586039312
0.5, [0.5898902721142809, 0.5696469807004638, 0.5942158793248703, 0.5711433276500344, 0.5723348517254045], 0.5794462623030108
1.0,


-----------------------
Val = 1.0, Cedar (batch size = 24)

0, [0.69580795316774, 0.7204613611029889, 0.7030840412192532, 0.7247900479728914, 0.712391304965777], 0.71130694168573
0.01, [0.7093567640449865, 0.7115217527866493, 0.7020779185895638, 0.6959501215714989, 0.6930779239922488], 0.7023968961969895
0.05, [0.6864997147195215, 0.7241678883761312, 0.7148772889648549, 0.698148416309345, 0.693459546034453], 0.7034305708808611
0.1, [0.7140633128774259, 0.7080247312645304, 0.7127647581000801, 0.6966300197376235, 0.7176589478133983], 0.7098283539586117
0.2, [0.6996514343915924, 0.7000667011768444, 0.7222978291437504, 0.706725710327425, 0.7120712306959956], 0.7081625811471215
0.5, [0.7169090677341099, 0.708766745318036, 0.7165215476896167, 0.6882910593567129, 0.7059023287921568], 0.7072781497781264
1.0, [0.6976243633184436, 0.7160685252275711, 0.6962549141246236, 0.7142358838339846, 0.6962549141246236], 0.7040877201258493
0, [0.6024682539836704, 0.6224236576079392, 0.6289549741263921, 0.6335004026215943, 0.6270823322206082], 0.6228859241120409
0.01, [0.6196944920800138, 0.6180444345199896, 0.646208434377466, 0.5898191974420383, 0.6145594828320201], 0.6176652082503055
0.05, [0.6140952572405816, 0.6144568433564097, 0.6433414189814709, 0.6068014656537318, 0.6206395675602243], 0.6198669105584836
0.1, [0.6369876252135874, 0.6140978571667938, 0.630180518397684, 0.622684663763431, 0.6240162907775532], 0.6255933910638098
0.2, [0.6084063827529299, 0.5992984540195745, 0.6317096202588073, 0.6209849622605719, 0.629181939996851], 0.6179162718577469
0.5, [0.6055207896220056, 0.6096866033380159, 0.6326029945975014, 0.5877116217873609, 0.6065211054345482], 0.6084086229558864
1.0, [0.5687578253510117, 0.5997908757036813, 0.6042418139948664, 0.6054089610762835, 0.5853157722310037], 0.5927030496713692
