0.5, 0.0, 0.8202345547566153, 0.8154314093198465, 0.8136930851906565, 0.8287294752116073, 0.8583648100017185, 0.8177276358074784,
1, 0.0, 0.8434750351496052, 0.8289561223688434, 0.8310248394545932, 0.837038284567349, 0.8499942186464099, 0.8428818149565381,
2, 0.0, 0.7871839075626739, 0.830885109401319, 0.8395220458345635, 0.8275979719096447, 0.8506692784349367, 0.8257010023375846,
4, 0.0, 0.7892355766685012, 0.8417729091693155, 0.8453475287144688, 0.8092190210446285, 0.8433014215034506, 0.8494122177459748,
8, 0.0, 0.8282684429895101, 0.8290865485802467, 0.8403466121173027, 0.8311658395804804, 0.8528910714332085, 0.8490407776525625,
16, 0.0, 0.8438700114582572, 0.8542840775778118, 0.8317924308647596, 0.8389480646216654, 0.8565838664246813, 0.8426261720774378,
0.5, 0.01, 0.7812003085078187, 0.7798585669511305, 0.7965760410101799, 0.7916165662863839, 0.7820927208300764, 0.8072893475906975,
1, 0.01, 0.8281436962389598, 0.8352125435022508, 0.8498133824608781, 0.8483787499359903, 0.8067477127191695, 0.8122846682554068,
2, 0.01, 0.8462428079387925, 0.8634645678741791, 0.8387744306557251, 0.7959242751190183, 0.8245429927723325, 0.8049365027022597,
4, 0.01, 0.7991995220992444, 0.7798585669511305, 0.7965760410101799, 0.7742526257042606, 0.7820927208300764, 0.8072893475906975,
8, 0.01, 0.8428069954723117, 0.8460344640059254, 0.831759755716052, 0.8523516209391806, 0.833132907402508, 0.8560840136104707,
16, 0.01, 0.8488707176135639, 0.8511295382461644, 0.8221923585870841, 0.8341650290155553, 0.8282877453950936, 0.8341744532239866,
0.5, 0.02, 0.788552848204603, 0.8010397940440662, 0.793480051754482, 0.7786614557505473, 0.7936594564339248, 0.7992393822150736,
1, 0.02, 0.8403466121173027, 0.8025329423031927, 0.8213460611424653, 0.8176489758817014, 0.8226321280687702, 0.8135091799975831,
2, 0.02, 0.8438095165035762, 0.8272943065698964, 0.826837566820416, 0.822500751114935, 0.8262324874434074, 0.8325371423055582,
4, 0.02, 0.8359010134072494, 0.8483803460056205, 0.8455639021545589, 0.8628018171156944, 0.8359858942320436, 0.8403753872923065,
8, 0.02, 0.8532831849146868, 0.8389480646216654, 0.8293933037172314, 0.8362807918647047, 0.8446703509318227, 0.8457568906536868,
16, 0.02, 0.8251495026470486, 0.8519677892959169, 0.8408178541468014, 0.8372012182856113, 0.8379589129139243, 0.8519026365712911,
0.5, 0.05, 0.7948450528296342, 0.7536596556656503, 0.7829600803953889, 0.761129915321991, 0.7867424785916166, 0.7933685380168866,
1, 0.05, 0.8290021167082926, 0.8202264076785162, 0.8282146139864728, 0.8322368512006101, 0.8013939097571529, 0.8166165941011689,
